customer_id,customer_name,segment,region,province,signup_date,gender,age_group,loyalty_member
C00938,James C.,Consumer,North,Phitsanulok,2022-07-21,Prefer not to say,25-34,Yes
C00939,Boon R.,SMB,North,Phitsanulok,2023-07-22,Prefer not to say,35-44,Yes
C00940,Mint P.,SMB,Central,Rayong,2022-02-12,Male,35-44,Yes
C00941,Priya R.,SMB,North,Chiang Rai,2022-08-24,Female,25-34,No
C00942,Krit G.,SMB,South,Songkhla,2022-02-23,Prefer not to say,25-34,Yes
C00943,Malee F.,Corporate,Bangkok,Bangkok,2022-06-18,Prefer not to say,18-24,No
C00944,Kanya R.,Consumer,Northeast,Nakhon Ratchasima,2023-03-25,Prefer not to say,55+,Yes
C00945,Wichai D.,SMB,Central,Rayong,2022-09-15,Female,18-24,No
C00946,Krit G.,Consumer,South,Songkhla,2021-12-15,Male,55+,No
C00947,Aek J.,SMB,South,Songkhla,2023-05-31,Male,55+,Yes
C00948,Fah L.,Consumer,North,Chiang Rai,2021-12-06,Prefer not to say,35-44,Yes
C00949,Krit A.,Consumer,South,Krabi,2023-01-14,Male,35-44,Yes
C00950,Ahmed K.,Corporate,Bangkok,Pathum Thani,2023-06-21,Prefer not to say,25-34,No
C00951,Noon H.,SMB,Central,Rayong,2022-07-08,Prefer not to say,35-44,Yes
C00952,Krit N.,Consumer,North,Chiang Rai,2021-10-05,Male,45-54,Yes
C00953,Wichai D.,Consumer,North,Chiang Mai,2023-02-26,Female,45-54,Yes
C00954,Prasert B.,Consumer,Northeast,Khon Kaen,2023-03-01,Female,45-54,No
C00955,Aek G.,Consumer,Northeast,Udon Thani,2023-11-22,Male,55+,No
C00956,Mei M.,Consumer,North,Phitsanulok,2022-01-04,Female,35-44,No
C00957,Lucas P.,Consumer,Northeast,Ubon Ratchathani,2021-08-18,Prefer not to say,35-44,Yes
C00958,Anan M.,Consumer,North,Chiang Rai,2023-07-03,Prefer not to say,18-24,Yes
C00959,Omar P.,SMB,Northeast,Nakhon Ratchasima,2023-05-02,Prefer not to say,18-24,No
C00960,Chai N.,Consumer,North,Chiang Mai,2022-05-30,Female,35-44,No
C00961,Prasert G.,Consumer,Bangkok,Samut Prakan,2023-12-28,Female,25-34,Yes
C00962,Ahmed S.,Consumer,Central,Nakhon Pathom,2022-05-06,Male,25-34,Yes
C00963,Fah F.,Consumer,South,Songkhla,2022-10-02,Prefer not to say,35-44,Yes
C00964,Suda H.,Consumer,Northeast,Khon Kaen,2022-12-26,Prefer not to say,25-34,No
C00965,Boon R.,SMB,South,Krabi,2022-07-28,Female,45-54,Yes
C00966,Nok B.,Corporate,North,Chiang Mai,2023-01-21,Male,18-24,No
C00967,Kanya C.,Corporate,South,Surat Thani,2023-01-12,Female,25-34,No
C00968,Krit B.,Consumer,South,Krabi,2023-09-06,Female,35-44,No
C00969,Nok A.,SMB,Northeast,Ubon Ratchathani,2022-12-01,Prefer not to say,25-34,No
C00970,Yuki V.,Consumer,South,Phuket,2023-05-26,Male,25-34,No
C00971,Wei W.,Consumer,South,Krabi,2023-09-05,Female,25-34,No
C00972,Malee E.,Corporate,South,Surat Thani,2023-06-12,Prefer not to say,45-54,Yes
C00973,Anan T.,Consumer,Central,Nakhon Pathom,2022-05-16,Male,45-54,No
C00974,Mei J.,Consumer,Central,Chonburi,2022-05-02,Female,45-54,No
C00975,Mei V.,Consumer,North,Phitsanulok,2022-11-07,Female,45-54,No
C00976,Omar F.,Consumer,North,Chiang Rai,2022-06-12,Male,25-34,No
C00977,Lucas C.,Consumer,Bangkok,Pathum Thani,2022-01-16,Prefer not to say,18-24,Yes
C00978,Ton E.,SMB,Central,Rayong,2023-05-01,Female,35-44,Yes
C00979,Mint A.,Consumer,Northeast,Nakhon Ratchasima,2022-09-12,Male,55+,No
C00980,Ton R.,Consumer,South,Krabi,2021-10-19,Prefer not to say,55+,Yes
C00981,Lucas A.,SMB,South,Songkhla,2022-09-28,Female,35-44,No
C00982,Mint P.,Consumer,South,Surat Thani,2023-03-31,Female,45-54,No
C00983,Yuki S.,Consumer,South,Surat Thani,2022-07-02,Male,45-54,No
C00984,Priya N.,SMB,Central,Ayutthaya,2022-06-23,Female,35-44,Yes
C00985,Anan B.,Consumer,Central,Chonburi,2022-07-17,Female,18-24,No
C00986,Ploy B.,SMB,South,Phuket,2023-07-09,Prefer not to say,18-24,No
C00987,Lucas F.,Corporate,Central,Rayong,2023-10-29,Female,35-44,Yes
C00988,Boon J.,SMB,Bangkok,Nonthaburi,2023-12-31,Prefer not to say,55+,No
C00989,Kanya F.,SMB,South,Surat Thani,2023-06-24,Male,45-54,No
C00990,Somchai M.,Consumer,South,Songkhla,2023-05-14,Male,35-44,No
C00991,Lucas D.,Consumer,Central,Rayong,2021-07-30,Male,55+,Yes
C00992,Nok W.,SMB,North,Chiang Rai,2022-09-29,Female,35-44,No
C00993,Chai B.,Consumer,South,Surat Thani,2023-03-05,Prefer not to say,18-24,No
C00994,Noon T.,Consumer,Bangkok,Samut Prakan,2022-10-10,Male,18-24,No
C00995,Omar D.,Consumer,Northeast,Khon Kaen,2023-06-19,Prefer not to say,25-34,Yes
C00996,Mei L.,Corporate,South,Surat Thani,2021-12-02,Prefer not to say,45-54,No
C00997,Mei D.,Consumer,Bangkok,Nonthaburi,2023-12-22,Male,55+,Yes
C00998,Malee M.,Consumer,Northeast,Udon Thani,2023-10-04,Male,18-24,No
C00999,Suda F.,Corporate,South,Krabi,2023-10-26,Female,55+,Yes
C01000,James V.,SMB,Northeast,Khon Kaen,2023-05-17,Female,18-24,Yes
C01001,Noon F.,Consumer,Northeast,Nakhon Ratchasima,2022-07-15,Male,18-24,No
C01002,Kanya G.,Consumer,North,Chiang Mai,2023-04-26,Prefer not to say,45-54,No
C01003,Kanya V.,Corporate,South,Krabi,2022-12-08,Prefer not to say,55+,Yes
C01004,Lucas G.,Consumer,Central,Ayutthaya,2022-01-15,Male,35-44,Yes
C01005,Wichai A.,Consumer,South,Songkhla,2023-12-12,Male,35-44,No
C01006,Ploy W.,Consumer,Northeast,Ubon Ratchathani,2023-08-30,Prefer not to say,25-34,Yes
C01007,Mei R.,Consumer,Central,Nakhon Pathom,2023-09-15,Prefer not to say,25-34,No
C01008,Ton E.,Corporate,South,Songkhla,2021-11-28,Male,55+,No
C01009,Pim C.,Corporate,South,Phuket,2022-12-13,Male,18-24,Yes
C01010,Noon L.,Consumer,Central,Rayong,2022-11-19,Prefer not to say,55+,Yes
C01011,Wichai A.,Corporate,North,Chiang Rai,2023-10-06,Prefer not to say,18-24,No
C01012,Mei M.,Consumer,Central,Ayutthaya,2022-12-10,Female,55+,Yes
C01013,Noon G.,Consumer,South,Phuket,2022-06-29,Female,55+,No
C01014,Ahmed A.,Corporate,North,Chiang Mai,2022-09-27,Female,25-34,Yes
C01015,James J.,Consumer,North,Chiang Rai,2022-01-30,Male,25-34,No
C01016,Boon V.,SMB,Central,Rayong,2022-05-16,Male,35-44,Yes
C01017,James G.,Consumer,Bangkok,Nonthaburi,2022-03-06,Prefer not to say,45-54,Yes
C01018,Somchai P.,Consumer,Northeast,Ubon Ratchathani,2022-08-17,Female,35-44,Yes
C01019,Ahmed F.,Consumer,Northeast,Nakhon Ratchasima,2021-08-01,Prefer not to say,55+,No
C01020,Lucas E.,Consumer,Bangkok,Bangkok,2022-04-19,Male,35-44,Yes
C01021,Fah H.,SMB,North,Chiang Rai,2022-06-02,Prefer not to say,35-44,No
C01022,Tanawat M.,Consumer,South,Songkhla,2022-03-31,Prefer not to say,55+,Yes
C01023,Pim W.,Corporate,Central,Rayong,2023-06-14,Male,25-34,No
C01024,Lucas N.,Consumer,Northeast,Nakhon Ratchasima,2021-09-28,Female,18-24,No
C01025,Noon L.,SMB,Northeast,Ubon Ratchathani,2022-02-06,Male,25-34,Yes
C01026,Wichai K.,SMB,North,Chiang Rai,2021-09-24,Male,55+,Yes
C01027,Ahmed F.,Corporate,Northeast,Udon Thani,2022-04-11,Prefer not to say,18-24,No
C01028,Sofia M.,Consumer,Northeast,Udon Thani,2023-03-02,Male,55+,Yes
C01029,Ton L.,Consumer,Bangkok,Bangkok,2021-07-20,Prefer not to say,18-24,No
C01030,Lucas K.,Consumer,North,Chiang Mai,2021-12-17,Prefer not to say,45-54,Yes
C01031,Ton N.,Corporate,Northeast,Ubon Ratchathani,2023-05-06,Male,45-54,Yes
C01032,Ton L.,Consumer,Northeast,Khon Kaen,2023-12-04,Female,35-44,Yes
C01033,Emily B.,SMB,South,Surat Thani,2021-11-23,Female,35-44,Yes
C01034,Chai W.,Consumer,Central,Ayutthaya,2021-12-28,Prefer not to say,45-54,No
C01035,Ploy G.,Consumer,South,Surat Thani,2022-03-29,Prefer not to say,45-54,Yes
C01036,Mei L.,Consumer,South,Krabi,2023-10-23,Prefer not to say,18-24,Yes
C01037,Priya M.,SMB,Central,Rayong,2022-09-30,Female,35-44,Yes
C01038,Ploy J.,Consumer,Northeast,Nakhon Ratchasima,2023-01-17,Female,45-54,Yes
C01039,Noon H.,Consumer,Northeast,Nakhon Ratchasima,2023-05-05,Female,35-44,Yes
C01040,Ahmed P.,Consumer,Northeast,Ubon Ratchathani,2023-05-28,Female,55+,Yes
C01041,Wichai G.,Corporate,Central,Rayong,2023-01-26,Female,55+,Yes
C01042,Priya J.,Consumer,South,Surat Thani,2022-10-02,Female,18-24,No
C01043,Omar B.,Consumer,Bangkok,Samut Prakan,2023-12-11,Prefer not to say,25-34,Yes
C01044,Krit V.,SMB,South,Phuket,2023-01-29,Female,18-24,No
C01045,Sofia A.,Consumer,South,Krabi,2023-01-16,Female,45-54,No
C01046,Kanya R.,SMB,Northeast,Khon Kaen,2023-07-13,Prefer not to say,55+,No
C01047,Kanya M.,Consumer,Northeast,Khon Kaen,2023-01-07,Prefer not to say,55+,No
C01048,Tanawat R.,Consumer,Northeast,Ubon Ratchathani,2023-06-17,Female,18-24,Yes
C01049,Sofia B.,Corporate,Central,Ayutthaya,2021-09-10,Female,45-54,Yes
C01050,James L.,SMB,Northeast,Nakhon Ratchasima,2022-11-16,Prefer not to say,25-34,No
C01051,Krit F.,Corporate,Bangkok,Bangkok,2023-12-01,Male,25-34,Yes
C01052,Bee H.,Corporate,Central,Rayong,2023-10-13,Female,55+,No
C01053,Sofia T.,Consumer,South,Krabi,2023-05-17,Prefer not to say,25-34,Yes
C01054,Bee L.,Corporate,Central,Nakhon Pathom,2021-07-27,Prefer not to say,18-24,No
C01055,Suda C.,Corporate,South,Krabi,2022-09-15,Prefer not to say,25-34,No
C01056,Ton H.,Corporate,South,Songkhla,2023-07-07,Male,18-24,Yes
C01057,Chai S.,SMB,Central,Rayong,2023-11-09,Prefer not to say,35-44,Yes
C01058,Wei W.,SMB,South,Songkhla,2022-02-04,Female,18-24,Yes
C01059,Lucas V.,Consumer,South,Phuket,2023-12-02,Female,35-44,No
C01060,Wei D.,Corporate,Central,Chonburi,2023-06-02,Female,35-44,No
C01061,Wichai C.,Consumer,South,Phuket,2021-10-01,Prefer not to say,25-34,No
C01062,Boon F.,Consumer,Bangkok,Pathum Thani,2022-05-26,Female,25-34,No
C01063,Ploy D.,Consumer,North,Phitsanulok,2021-08-22,Female,18-24,Yes
C01064,Krit K.,Consumer,Northeast,Udon Thani,2023-04-04,Prefer not to say,25-34,No
C01065,Mei W.,Consumer,Bangkok,Samut Prakan,2023-01-25,Male,35-44,No
C01066,Ton K.,Consumer,North,Chiang Mai,2022-01-28,Prefer not to say,18-24,Yes
C01067,Aek W.,Consumer,South,Surat Thani,2023-05-03,Male,35-44,No
C01068,Lucas P.,Consumer,Northeast,Ubon Ratchathani,2023-02-03,Male,25-34,No
C01069,Somchai D.,SMB,Northeast,Khon Kaen,2021-09-03,Female,18-24,No
C01070,Priya V.,Consumer,Central,Ayutthaya,2022-02-28,Female,55+,Yes
C01071,Krit G.,Consumer,Central,Nakhon Pathom,2021-12-22,Male,18-24,Yes
C01072,James P.,Consumer,Central,Nakhon Pathom,2022-11-27,Male,35-44,No
C01073,Ploy G.,Consumer,Northeast,Udon Thani,2021-09-19,Male,55+,No
C01074,Kanya E.,Consumer,North,Lampang,2022-08-30,Prefer not to say,35-44,No
C01075,Emily H.,Consumer,Central,Ayutthaya,2021-08-24,Male,55+,Yes
C01076,Ploy H.,Consumer,South,Phuket,2022-10-31,Prefer not to say,18-24,No
C01077,Ploy V.,Consumer,Bangkok,Samut Prakan,2022-12-10,Female,45-54,No
C01078,Ahmed P.,Consumer,Bangkok,Nonthaburi,2023-07-23,Prefer not to say,25-34,No
C01079,Yuki J.,Consumer,Bangkok,Pathum Thani,2022-01-28,Female,18-24,No
C01080,Wei B.,Corporate,Central,Rayong,2021-12-18,Female,45-54,No
C01081,Malee R.,Consumer,Central,Chonburi,2023-12-11,Male,18-24,No
C01082,James C.,SMB,Bangkok,Nonthaburi,2021-08-15,Male,25-34,Yes
C01083,Nok J.,SMB,Central,Chonburi,2022-03-26,Prefer not to say,55+,Yes
C01084,Pim R.,Corporate,South,Krabi,2021-10-24,Male,25-34,Yes
C01085,Krit R.,Consumer,North,Chiang Mai,2022-10-21,Female,18-24,Yes
C01086,Wei P.,Consumer,Northeast,Ubon Ratchathani,2023-06-24,Female,55+,No
C01087,Wei M.,Consumer,Central,Ayutthaya,2023-11-19,Female,25-34,Yes
C01088,Ton V.,Consumer,Bangkok,Nonthaburi,2021-10-21,Female,55+,No
C01089,Anan H.,Consumer,South,Krabi,2021-11-12,Prefer not to say,18-24,No
C01090,Ploy C.,Consumer,North,Phitsanulok,2021-11-25,Prefer not to say,45-54,No
C01091,Tanawat T.,SMB,South,Songkhla,2022-03-16,Male,45-54,Yes
C01092,Wei G.,SMB,South,Songkhla,2021-11-28,Male,18-24,Yes
C01093,Emily V.,Consumer,Central,Nakhon Pathom,2021-08-09,Female,45-54,No
C01094,Prasert R.,SMB,Northeast,Udon Thani,2022-02-16,Male,55+,Yes
C01095,Chai L.,Corporate,North,Chiang Rai,2022-05-19,Male,35-44,Yes
C01096,Noon K.,SMB,Northeast,Udon Thani,2021-12-13,Prefer not to say,45-54,Yes
C01097,Priya C.,SMB,North,Lampang,2023-02-25,Male,25-34,Yes
C01098,Tanawat G.,Consumer,Northeast,Nakhon Ratchasima,2022-07-02,Prefer not to say,25-34,Yes
C01099,Bee H.,SMB,Central,Rayong,2023-01-31,Male,45-54,No
C01100,Yuki J.,SMB,South,Krabi,2022-11-15,Female,55+,No
C01101,Bee W.,Corporate,Central,Nakhon Pathom,2021-08-27,Male,35-44,No
C01102,Suda T.,Consumer,North,Chiang Rai,2023-12-11,Male,55+,No
C01103,Somchai G.,Consumer,Bangkok,Nonthaburi,2023-12-23,Prefer not to say,35-44,No
C01104,Krit S.,SMB,North,Phitsanulok,2022-11-29,Prefer not to say,18-24,Yes
C01105,Lucas M.,SMB,Central,Nakhon Pathom,2021-10-20,Female,25-34,Yes
C01106,Ahmed L.,Corporate,Northeast,Nakhon Ratchasima,2022-07-12,Male,35-44,No
C01107,Yuki T.,Corporate,South,Krabi,2023-09-24,Male,18-24,No
C01108,Wei R.,SMB,Northeast,Udon Thani,2022-09-28,Prefer not to say,25-34,Yes
C01109,Boon E.,Consumer,Bangkok,Samut Prakan,2023-07-14,Female,45-54,No
C01110,Bee D.,SMB,South,Krabi,2022-12-21,Male,25-34,No
C01111,Malee P.,Corporate,North,Lampang,2022-06-16,Male,45-54,No
C01112,Sofia L.,Corporate,South,Phuket,2023-08-14,Male,55+,Yes
C01113,Ploy V.,Corporate,Bangkok,Pathum Thani,2023-04-10,Male,45-54,No
C01114,Omar S.,Consumer,Northeast,Khon Kaen,2021-09-23,Female,55+,No
C01115,Aek B.,SMB,Northeast,Udon Thani,2023-10-24,Male,35-44,Yes
C01116,Emily C.,Consumer,Bangkok,Nonthaburi,2023-06-18,Female,55+,No
C01117,Emily V.,Corporate,Central,Nakhon Pathom,2021-12-16,Female,18-24,No
C01118,Nok S.,Corporate,Central,Chonburi,2021-10-21,Female,25-34,No
C01119,Mint E.,Consumer,Northeast,Udon Thani,2023-07-19,Female,55+,Yes
C01120,Sofia E.,Consumer,Bangkok,Samut Prakan,2023-08-16,Prefer not to say,35-44,Yes
C01121,Noon D.,SMB,South,Surat Thani,2022-04-16,Female,18-24,No
C01122,Ton B.,Consumer,Bangkok,Nonthaburi,2023-10-28,Prefer not to say,25-34,No
C01123,Noon S.,Consumer,South,Krabi,2023-07-13,Male,35-44,Yes
C01124,Omar N.,SMB,North,Chiang Mai,2022-03-25,Female,18-24,No
C01125,Lucas S.,SMB,Northeast,Ubon Ratchathani,2021-10-16,Female,45-54,Yes
C01126,Omar G.,Consumer,North,Chiang Rai,2021-09-01,Male,45-54,Yes
C01127,Suda V.,Consumer,South,Surat Thani,2022-08-06,Female,18-24,No
C01128,Wei V.,SMB,Bangkok,Samut Prakan,2023-04-12,Male,45-54,No
C01129,Wei L.,SMB,Northeast,Ubon Ratchathani,2023-08-21,Male,55+,Yes
C01130,Noon N.,Consumer,South,Surat Thani,2022-01-25,Prefer not to say,45-54,No
C01131,Yuki T.,Consumer,Northeast,Khon Kaen,2022-05-21,Prefer not to say,35-44,Yes
C01132,Bee C.,Consumer,Northeast,Ubon Ratchathani,2021-12-25,Female,25-34,Yes
C01133,Boon H.,SMB,Bangkok,Nonthaburi,2021-08-27,Prefer not to say,55+,No
C01134,Tanawat W.,Corporate,Bangkok,Nonthaburi,2023-08-15,Male,45-54,Yes
C01135,Fah T.,Consumer,Central,Rayong,2023-05-11,Female,45-54,Yes
C01136,Lucas J.,Consumer,Bangkok,Nonthaburi,2021-08-11,Male,45-54,No
C01137,Aek G.,Consumer,Central,Rayong,2023-05-12,Male,35-44,Yes
C01138,Boon S.,Consumer,North,Phitsanulok,2022-12-21,Prefer not to say,35-44,No
C01139,Ton W.,SMB,South,Songkhla,2022-07-13,Prefer not to say,45-54,No
C01140,Boon F.,Consumer,South,Krabi,2023-05-17,Male,25-34,Yes
C01141,Ton V.,Corporate,South,Songkhla,2022-07-06,Female,18-24,Yes
C01142,Mint N.,Consumer,Central,Nakhon Pathom,2021-12-15,Female,45-54,Yes
C01143,James C.,Consumer,Bangkok,Samut Prakan,2023-03-26,Prefer not to say,55+,No
C01144,Wichai P.,SMB,North,Chiang Mai,2022-05-02,Prefer not to say,35-44,No
C01145,Mei D.,Consumer,North,Chiang Mai,2022-01-16,Prefer not to say,55+,No
C01146,Wichai M.,Consumer,South,Phuket,2023-07-27,Male,45-54,Yes
C01147,Tanawat S.,SMB,North,Lampang,2023-03-03,Female,18-24,No
C01148,Bee R.,Consumer,Bangkok,Samut Prakan,2021-11-23,Male,55+,Yes
C01149,Sofia K.,Consumer,Northeast,Udon Thani,2022-10-14,Male,25-34,No
C01150,Anan D.,SMB,North,Lampang,2022-03-18,Male,35-44,Yes
C01151,Wei L.,SMB,Central,Rayong,2023-12-27,Prefer not to say,45-54,Yes
C01152,Tanawat W.,Consumer,Bangkok,Bangkok,2022-07-30,Prefer not to say,25-34,No
C01153,Somchai A.,Consumer,Northeast,Nakhon Ratchasima,2023-08-19,Female,45-54,No
C01154,James T.,SMB,Bangkok,Pathum Thani,2023-12-29,Prefer not to say,18-24,No
C01155,Boon R.,Corporate,South,Krabi,2023-10-17,Female,45-54,No
C01156,Aek H.,Corporate,Bangkok,Samut Prakan,2023-03-09,Female,35-44,No
C01157,Ahmed D.,SMB,Central,Ayutthaya,2023-02-05,Female,55+,No
C01158,Ahmed N.,Consumer,Central,Rayong,2021-11-23,Female,55+,Yes
C01159,Priya F.,Corporate,Northeast,Nakhon Ratchasima,2023-11-01,Female,55+,No
C01160,Kanya E.,Consumer,North,Lampang,2022-06-03,Prefer not to say,55+,Yes
C01161,Mei N.,Corporate,South,Surat Thani,2022-06-28,Male,35-44,Yes
C01162,Sofia P.,Consumer,Bangkok,Nonthaburi,2022-01-27,Female,25-34,Yes
C01163,Boon B.,Consumer,South,Krabi,2023-02-17,Male,25-34,Yes
C01164,Priya B.,SMB,Bangkok,Bangkok,2023-05-31,Prefer not to say,55+,Yes
C01165,Sofia E.,Consumer,North,Lampang,2023-08-18,Male,35-44,No
C01166,Chai B.,SMB,Northeast,Udon Thani,2022-06-06,Prefer not to say,45-54,No
C01167,Ahmed T.,Consumer,North,Phitsanulok,2023-07-16,Male,25-34,No
C01168,Ploy F.,Corporate,South,Phuket,2022-10-22,Male,35-44,No
C01169,Pim R.,Consumer,Northeast,Ubon Ratchathani,2023-11-12,Prefer not to say,45-54,No
C01170,Pim H.,Consumer,South,Songkhla,2022-11-12,Prefer not to say,35-44,No
C01171,Yuki J.,Consumer,North,Phitsanulok,2023-01-08,Prefer not to say,25-34,No
C01172,Ploy R.,Consumer,Bangkok,Pathum Thani,2023-05-24,Male,45-54,Yes
C01173,Aek K.,Corporate,North,Chiang Rai,2022-04-07,Female,18-24,Yes
C01174,Omar P.,Corporate,Bangkok,Samut Prakan,2022-03-03,Male,25-34,Yes
C01175,Priya N.,Consumer,Central,Nakhon Pathom,2023-04-03,Female,45-54,Yes
C01176,Wei W.,Consumer,Bangkok,Samut Prakan,2022-10-07,Male,45-54,No
C01177,Lucas N.,SMB,North,Chiang Mai,2023-11-22,Male,18-24,No
C01178,Tanawat G.,SMB,Central,Nakhon Pathom,2021-09-30,Prefer not to say,35-44,Yes
C01179,Anan H.,Consumer,Central,Ayutthaya,2021-09-06,Male,35-44,Yes
C01180,Priya K.,Consumer,North,Lampang,2023-01-11,Prefer not to say,25-34,Yes
C01181,Krit L.,Consumer,North,Chiang Mai,2021-09-18,Female,18-24,Yes
C01182,Suda L.,Consumer,South,Phuket,2023-09-02,Female,55+,No
C01183,Anan E.,Consumer,South,Krabi,2021-12-30,Female,55+,Yes
C01184,Priya A.,Consumer,South,Phuket,2022-08-21,Prefer not to say,35-44,Yes
C01185,Bee C.,Consumer,Bangkok,Samut Prakan,2021-08-19,Female,35-44,Yes
C01186,Ton V.,Corporate,Northeast,Nakhon Ratchasima,2022-02-04,Prefer not to say,35-44,No
C01187,Yuki L.,Consumer,Bangkok,Bangkok,2021-07-30,Female,55+,Yes
C01188,Mint G.,Consumer,Bangkok,Nonthaburi,2023-04-23,Female,55+,Yes
C01189,Bee J.,SMB,Bangkok,Nonthaburi,2023-12-03,Male,35-44,Yes
C01190,Krit M.,Consumer,North,Chiang Mai,2023-05-21,Prefer not to say,25-34,No
C01191,Krit F.,SMB,North,Chiang Mai,2021-10-27,Prefer not to say,55+,Yes
C01192,Nok L.,Consumer,North,Chiang Mai,2022-03-31,Female,35-44,No
C01193,Wichai C.,Consumer,Northeast,Udon Thani,2021-08-15,Female,18-24,Yes
C01194,Omar G.,Corporate,Bangkok,Nonthaburi,2022-09-22,Female,25-34,Yes
C01195,Anan C.,Consumer,South,Krabi,2023-12-09,Female,25-34,No
C01196,Ahmed E.,Consumer,South,Surat Thani,2022-09-27,Female,25-34,Yes
C01197,Ploy W.,Consumer,Central,Rayong,2023-06-22,Female,45-54,Yes
C01198,Emily P.,SMB,Central,Ayutthaya,2023-09-11,Male,25-34,No
C01199,Malee A.,Consumer,Central,Chonburi,2022-05-17,Male,25-34,Yes
C01200,Nok S.,Corporate,Central,Rayong,2021-10-21,Male,55+,Yes
C01201,Noon E.,Corporate,Bangkok,Samut Prakan,2023-03-23,Male,35-44,Yes
C01202,Krit A.,Consumer,North,Chiang Rai,2022-11-28,Prefer not to say,35-44,Yes
C01203,Omar R.,Consumer,North,Chiang Mai,2023-12-28,Male,45-54,No
C01204,Chai K.,Consumer,Central,Chonburi,2023-06-12,Prefer not to say,25-34,No
C01205,Prasert T.,Corporate,South,Songkhla,2023-05-12,Male,45-54,Yes
C01206,Boon D.,SMB,Northeast,Khon Kaen,2023-10-14,Male,25-34,Yes
C01207,Kanya A.,Consumer,Central,Ayutthaya,2023-10-31,Female,45-54,Yes
C01208,Prasert D.,Consumer,Northeast,Udon Thani,2022-05-07,Male,35-44,Yes
C01209,Sofia F.,Corporate,Central,Nakhon Pathom,2022-08-09,Male,55+,Yes
C01210,Pim K.,Corporate,South,Krabi,2023-04-03,Female,45-54,Yes
C01211,Ton E.,SMB,Northeast,Khon Kaen,2022-10-27,Prefer not to say,18-24,No
C01212,Priya V.,Consumer,Northeast,Udon Thani,2023-06-26,Female,35-44,No
C01213,Sofia D.,Consumer,Bangkok,Pathum Thani,2023-09-19,Female,35-44,Yes
C01214,James M.,Consumer,Central,Chonburi,2023-08-21,Female,45-54,Yes
C01215,Pim R.,SMB,Northeast,Nakhon Ratchasima,2022-12-13,Prefer not to say,18-24,Yes
C01216,Noon V.,Consumer,South,Songkhla,2023-11-10,Prefer not to say,45-54,Yes
C01217,Omar M.,Consumer,Central,Chonburi,2022-06-18,Female,45-54,No
C01218,Prasert V.,SMB,Northeast,Udon Thani,2023-12-01,Prefer not to say,18-24,Yes
C01219,Sofia D.,SMB,Central,Ayutthaya,2023-04-05,Female,55+,No
C01220,Ahmed D.,Consumer,Northeast,Ubon Ratchathani,2022-08-22,Female,35-44,Yes
C01221,Emily L.,Consumer,North,Chiang Mai,2023-09-12,Prefer not to say,25-34,Yes
C01222,Somchai M.,SMB,Central,Nakhon Pathom,2023-09-24,Male,18-24,No
C01223,Ton F.,SMB,Northeast,Udon Thani,2021-09-01,Male,25-34,Yes
C01224,Ton S.,Corporate,Northeast,Udon Thani,2023-11-28,Female,55+,Yes
C01225,Ahmed B.,Consumer,South,Phuket,2022-05-04,Male,25-34,Yes
C01226,Fah W.,Consumer,South,Surat Thani,2021-11-02,Prefer not to say,18-24,Yes
C01227,Ton A.,Consumer,North,Phitsanulok,2021-11-15,Prefer not to say,18-24,No
C01228,Kanya N.,Consumer,Central,Nakhon Pathom,2022-07-23,Female,18-24,Yes
C01229,Omar J.,Consumer,South,Krabi,2023-01-08,Female,45-54,Yes
C01230,Emily F.,Consumer,Central,Chonburi,2023-09-11,Prefer not to say,25-34,Yes
C01231,Sofia G.,Consumer,North,Lampang,2022-02-21,Prefer not to say,18-24,Yes
C01232,Prasert A.,Consumer,North,Chiang Mai,2023-09-21,Female,25-34,No
C01233,Ton H.,Corporate,Bangkok,Bangkok,2022-02-17,Prefer not to say,18-24,Yes
C01234,Somchai D.,Consumer,Northeast,Khon Kaen,2023-10-18,Prefer not to say,18-24,No
C01235,Somchai R.,Consumer,South,Songkhla,2023-05-27,Prefer not to say,18-24,No
C01236,Anan N.,Consumer,South,Phuket,2022-04-15,Prefer not to say,25-34,Yes
C01237,Prasert H.,Corporate,Central,Rayong,2021-08-05,Female,35-44,No
C01238,Ahmed H.,Consumer,Central,Ayutthaya,2023-07-15,Male,35-44,No
C01239,Ahmed K.,Corporate,Bangkok,Pathum Thani,2022-04-10,Male,45-54,No
C01240,Tanawat P.,Corporate,Bangkok,Samut Prakan,2022-02-14,Prefer not to say,55+,No
C01241,Pim B.,Consumer,South,Songkhla,2021-11-29,Female,45-54,No
C01242,Wichai N.,Consumer,South,Songkhla,2022-08-17,Prefer not to say,18-24,Yes
C01243,Malee M.,Consumer,Central,Ayutthaya,2023-12-20,Prefer not to say,55+,No
C01244,Mei W.,Consumer,Central,Nakhon Pathom,2023-06-14,Female,55+,Yes
C01245,Krit F.,SMB,North,Chiang Mai,2022-04-20,Male,25-34,Yes
C01246,Tanawat B.,Consumer,Bangkok,Samut Prakan,2022-12-29,Female,55+,Yes
C01247,Somchai K.,Consumer,Northeast,Khon Kaen,2021-07-15,Male,55+,Yes
C01248,Sofia K.,Consumer,North,Lampang,2023-10-07,Male,25-34,Yes
C01249,Suda W.,Consumer,Central,Nakhon Pathom,2022-02-06,Prefer not to say,35-44,Yes
C01250,Fah G.,SMB,Bangkok,Bangkok,2022-06-05,Female,35-44,No
